age,yrsed,yrsempl,income,creddebt,othdebt,default,jobsat,homeown,address,cars,carvalue,2,3,4,5
23,17,2.0,2.732749924868649,2.073464,4.4213445,1,2,0,1,2,20.4,0,0,1,0
24,17,2.0,2.641421570789816,0.428571,0.9823265,0,1,1,3,2,16.8,0,0,1,0
24,17,2.0,2.9396780889085123,1.646736,1.601264,1,1,0,2,2,21.2,0,0,1,0
24,17,2.0,2.0298559693409404,0.3876075,0.9823265,0,1,1,4,2,11.3,0,0,1,0
24,17,2.0,2.287575489231605,0.3876075,1.60578,0,1,1,2,2,11.3,0,0,1,0
25,17,2.0,2.3206286159024154,0.3876075,0.9823265,0,1,1,4,2,11.3,0,0,1,0
25,17,2.0,2.8639109822820368,1.9074,4.4213445,1,2,1,6,2,32.0,0,0,1,0
25,17,2.0,2.435041821647632,0.3876075,0.9823265,0,1,1,5,2,11.3,0,0,1,0
25,17,2.0,3.0041125352652767,1.260138,2.765862,1,1,1,2,2,30.0,0,0,1,0
25,17,2.0,2.46003030879136,1.701264,1.514736,1,3,1,4,2,16.1,0,0,1,0
26,17,2.0,2.641421570789816,1.35432,2.40768,1,4,1,2,2,18.8,0,0,1,0
27,17,2.0,2.842736942103692,0.485856,1.530144,0,1,1,6,2,26.1,0,0,1,0
27,17,2.0,2.2145185330389654,0.3876075,0.9823265,0,1,1,4,2,11.3,0,0,1,0
27,17,2.0,2.5689952186268696,0.465102,0.9823265,0,1,1,6,2,11.3,0,0,1,0
27,17,2.0,2.8741300447498843,1.642914,2.998086,0,3,1,8,2,24.9,0,0,1,0
27,17,2.0,2.46003030879136,0.3876075,0.9823265,1,3,1,4,2,11.3,0,0,1,0
27,17,4.0,2.4087501327041116,0.3876075,0.9823265,0,5,0,6,2,11.8,0,0,1,0
27,17,2.0,2.381023211425735,0.3876075,0.9823265,0,2,0,1,2,11.3,0,0,1,0
28,17,3.0,2.351708521806686,0.88452,1.63548,1,2,0,3,2,11.3,0,0,1,0
28,17,2.0,2.657931590812515,0.3876075,0.9823265,1,1,0,6,2,22.9,0,0,1,0
29,17,2.0,2.5881508887538,1.1421,2.9079,1,3,1,7,2,12.7,0,0,1,0
30,17,2.0,2.5282575874854296,0.539784,2.673216,0,2,1,9,2,17.1,0,0,1,0
30,17,4.0,2.549051568126432,1.189608,4.4213445,1,2,0,5,2,11.3,0,0,1,0
31,17,5.0,2.287575489231605,1.574388,2.061612,1,3,1,5,2,11.3,0,0,1,0
31,17,3.0,2.8639109822820368,0.9646,4.3354,0,5,1,4,2,30.2,0,0,1,0
31,17,4.0,2.973110644253181,0.85932,0.9823265,0,2,1,9,2,33.9,0,0,1,0
32,17,4.0,2.506543444863037,0.3876075,0.9823265,1,3,0,11,2,12.4,0,0,1,0
33,17,2.0,2.831759586179901,2.073464,3.236232,0,3,1,11,2,27.6,0,0,1,0
33,17,2.0,2.7187175674665944,1.132856,3.275144,1,1,1,12,2,21.0,0,0,1,0
34,17,2.0,2.704246861378462,0.551263,1.187737,0,1,0,6,2,17.6,0,0,1,0
34,17,7.0,3.24962335816609,1.140525,4.4213445,0,5,1,13,2,33.9,0,0,1,0
34,17,5.0,2.9965720177044615,1.12996,1.53504,0,2,0,8,2,33.9,0,0,1,0
34,17,6.0,2.6065744664362365,1.207357,1.241643,0,4,1,7,2,13.9,0,0,1,0
34,17,6.0,3.2956078637111004,1.682148,4.4213445,0,5,0,7,2,33.9,0,0,1,0
34,17,2.0,2.6065744664362365,2.073464,3.161814,0,3,1,13,2,11.3,0,0,1,0
35,17,5.0,2.4838305985025193,0.3876075,0.9823265,0,3,1,14,2,13.9,0,0,1,0
35,17,4.0,2.6893116971750457,1.434672,4.397328,0,5,1,10,2,19.2,0,0,1,0
36,17,2.0,3.0259567506545086,2.073464,2.926152,0,4,1,12,2,33.9,0,0,1,0
36,17,2.0,2.8089624323150884,1.52082,3.83418,1,4,0,5,2,23.4,0,0,1,0
37,17,12.0,3.0467182124453904,0.3876075,2.848032,0,5,1,11,2,32.8,0,0,1,0
37,17,3.0,2.351708521806686,1.00068,2.71932,0,2,1,10,2,11.3,0,0,1,0
38,17,2.0,2.506543444863037,0.3876075,1.321138,0,2,1,15,2,15.6,0,0,1,0
39,17,5.0,2.8639109822820368,2.073464,4.4213445,1,2,0,3,2,26.1,0,0,1,0
39,17,9.0,2.9034356629116993,2.073464,2.53611,1,4,1,17,2,27.0,0,0,1,0
39,17,8.0,2.7187175674665944,0.3876075,1.213682,0,3,1,9,2,16.3,0,0,1,0
39,17,2.0,2.4087501327041116,0.823284,1.354716,0,3,1,16,2,11.9,0,0,1,0
39,17,3.0,2.4087501327041116,0.3876075,2.26688,1,3,0,13,2,11.3,0,0,1,0
39,17,2.0,3.0259567506545086,2.073464,4.4213445,1,1,0,3,2,33.9,0,0,1,0
41,17,5.0,2.9219351260234374,0.3876075,4.4213445,0,2,0,11,2,17.5,0,0,1,0
41,17,10.0,2.704246861378462,0.3876075,2.683314,0,5,0,7,2,22.6,0,0,1,0
42,17,12.0,3.2616462153245807,2.073464,4.4213445,0,4,1,7,2,33.9,0,0,1,0
42,17,5.0,2.4838305985025193,1.63575,0.9823265,1,3,0,4,2,15.1,0,0,1,0
42,17,5.0,2.772447904688752,0.64974,4.4213445,1,2,1,21,2,27.0,0,0,1,0
42,17,7.0,2.973110644253181,2.073464,0.9823265,1,3,1,8,2,31.2,0,0,1,0
42,17,12.0,3.5069469324734976,2.073464,4.4213445,1,5,1,3,2,33.9,0,0,1,0
43,17,2.0,2.641421570789816,1.88496,4.4213445,0,1,1,12,2,13.7,0,0,1,0
43,17,4.0,2.46003030879136,0.8424,2.9016,0,3,1,9,2,11.3,0,0,1,0
43,17,6.0,2.8089624323150884,0.3876075,0.9823265,0,5,0,13,2,22.1,0,0,1,0
45,17,2.0,3.0041125352652767,2.073464,3.333,1,2,1,15,2,31.6,0,0,1,0
46,17,15.0,3.211142728480166,1.723392,4.4213445,0,5,0,13,2,33.9,0,0,1,0
46,17,7.0,3.288317486989976,2.073464,4.4213445,0,3,0,18,2,33.9,0,0,1,0
46,17,5.0,3.1880079761019804,1.69653,3.44447,0,5,1,15,2,33.9,0,0,1,0
47,17,6.0,2.9034356629116993,0.3876075,0.9823265,0,4,0,19,2,22.4,0,0,1,0
47,17,14.0,3.3267822652276418,2.073464,2.86572,0,4,1,17,2,33.9,0,0,1,0
47,17,12.0,3.183213706404368,2.073464,4.4213445,0,4,0,14,2,28.1,0,0,1,0
48,17,7.0,3.1734476498477817,1.65816,4.4213445,0,5,1,25,2,28.6,0,0,1,0
48,17,11.0,2.759593793940161,0.395076,2.597924,0,3,0,16,2,15.4,0,0,1,0
48,17,15.0,3.097478579611526,1.51504,1.20496,0,5,1,22,2,33.9,0,0,1,0
48,17,7.0,2.820505816466207,2.073464,3.599776,0,1,1,14,2,23.9,0,0,1,0
49,17,2.0,2.831759586179901,0.633795,0.9823265,0,5,1,26,2,23.3,0,0,1,0
49,17,4.0,3.07287928386884,2.073464,4.4213445,1,4,0,23,2,33.9,0,0,1,0
49,17,6.0,2.8534502238266977,0.3876075,0.9823265,0,2,1,21,2,24.3,0,0,1,0
49,17,3.0,3.0259567506545086,0.466923,4.156077,0,4,1,24,2,33.9,0,0,1,0
50,17,15.0,2.9034356629116993,2.028132,4.4213445,1,5,0,8,2,31.6,0,0,1,0
50,17,15.0,3.1880079761019804,2.073464,4.4213445,0,5,1,20,2,33.9,0,0,1,0
51,17,6.0,2.7187175674665944,0.3876075,2.46848,0,2,1,21,2,21.6,0,0,1,0
51,17,5.0,3.0041125352652767,0.3876075,0.9823265,0,2,1,23,2,33.9,0,0,1,0
51,17,4.0,2.9396780889085123,0.66671,2.52329,1,3,0,16,2,33.9,0,0,1,0
52,17,4.0,2.8938831177615123,0.821712,0.9823265,0,2,0,15,2,20.9,0,0,1,0
52,17,5.0,3.269457855626535,1.59152,4.4213445,0,5,1,14,2,33.9,0,0,1,0
52,17,7.0,2.7187175674665944,0.5187,2.1413,0,3,1,24,2,26.1,0,0,1,0
53,17,12.0,3.2956078637111004,2.073464,4.4213445,0,4,1,24,2,33.9,0,0,1,0
53,17,15.0,3.2020512912789725,0.423,4.077,0,3,1,30,2,33.9,0,0,1,0
53,17,6.0,2.6738836288689836,0.67095,2.47905,0,4,0,14,2,21.1,0,0,1,0
54,17,13.0,3.2771136568201533,2.073464,4.4213445,1,4,1,18,2,33.9,0,0,1,0
55,17,15.0,3.4616946265611497,1.144644,4.4213445,0,4,0,30,2,33.9,0,0,1,0
55,17,6.0,3.0259567506545086,1.451277,2.481723,0,3,1,15,2,33.9,0,0,1,0
55,17,6.0,2.5282575874854296,0.3876075,1.730538,1,1,0,7,2,11.5,0,0,1,0
56,17,9.0,3.220028180478749,0.408096,0.9823265,0,2,0,37,2,33.9,0,0,1,0
56,17,6.0,2.351708521806686,0.7276,0.9823265,0,4,1,16,2,11.3,0,0,1,0
56,17,4.0,2.6243162309641788,0.3876075,1.79104,0,5,1,31,2,15.1,0,0,1,0
56,17,15.0,3.5089630804739183,2.073464,4.4213445,0,4,1,25,2,33.9,0,0,1,0
56,17,15.0,3.539726563055619,2.073464,4.4213445,0,2,0,19,2,33.9,0,0,1,0
56,17,12.0,3.1684731195000446,0.722238,1.323762,0,4,1,35,2,33.9,0,0,1,0
57,17,15.0,3.437934069511869,1.803195,4.4213445,0,5,1,8,2,33.9,0,0,1,0
57,17,15.0,3.3676775100712217,2.073464,4.4213445,0,5,1,31,2,33.9,0,0,1,0
57,17,14.0,3.1684731195000446,1.432665,4.4213445,0,3,1,18,2,33.9,0,0,1,0
58,17,9.0,2.381023211425735,0.713748,1.722252,1,5,0,8,2,11.3,0,0,1,0
58,17,8.0,2.2145185330389654,0.56848,1.19152,0,3,1,38,2,11.3,0,0,1,0
58,17,15.0,3.496688153920573,2.073464,4.4213445,1,5,0,20,2,33.9,0,0,1,0
58,17,7.0,2.8639109822820368,2.073464,4.4213445,0,5,0,33,2,23.1,0,0,1,0
59,17,5.0,2.820505816466207,2.073464,3.854708,0,4,0,20,2,22.2,0,0,1,0
61,17,7.0,3.288317486989976,2.073464,4.4213445,0,3,1,34,2,33.9,0,0,1,0
61,17,7.0,2.4087501327041116,0.3876075,1.271952,0,4,1,29,2,11.5,0,0,1,0
61,17,15.0,1.9080988606101055,0.3876075,1.74616,0,4,1,16,2,11.3,0,0,1,0
62,17,15.0,3.4730064354608032,2.073464,4.4213445,0,5,1,34,2,33.9,0,0,1,0
63,17,15.0,3.860558445868183,2.073464,4.4213445,0,5,1,32,2,33.9,0,0,1,0
63,17,12.0,2.9482834511749685,0.871312,4.4213445,0,3,1,29,2,28.9,0,0,1,0
63,17,15.0,2.1299186755973434,0.3876075,0.9823265,0,3,1,30,2,11.3,0,0,1,0
64,17,4.0,2.8938831177615123,2.073464,2.409645,0,2,0,33,2,22.4,0,0,1,0
64,17,10.0,2.9649938418444775,2.073464,4.4213445,0,3,1,13,2,29.4,0,0,1,0
64,17,15.0,3.6720153592925096,0.74601,3.85899,0,3,0,22,2,33.9,0,0,1,0
65,17,15.0,3.183213706404368,1.425408,4.4213445,0,5,1,31,2,33.9,0,0,1,0
65,17,15.0,2.381023211425735,0.926877,1.194123,0,4,0,12,2,11.3,0,0,1,0
65,17,15.0,2.1299186755973434,0.3876075,1.198876,0,3,0,2,2,11.3,0,0,1,0
66,17,15.0,3.241395152747207,2.073464,2.767728,0,4,1,16,2,33.9,0,0,1,0
66,17,15.0,2.6065744664362365,0.83328,1.33672,0,4,1,24,2,11.3,0,0,1,0
67,17,14.0,2.657931590812515,2.073464,0.9823265,0,3,1,38,2,23.3,0,0,1,0
67,17,15.0,2.973110644253181,2.073464,4.4213445,0,5,0,27,2,32.6,0,0,1,0
68,17,13.0,3.0115206977931366,1.936702,4.4213445,0,5,1,28,2,33.9,0,0,1,0
69,17,15.0,2.820505816466207,2.073464,3.392638,0,5,0,37,2,12.4,0,0,1,0
69,17,3.0,1.9080988606101055,0.3876075,0.9823265,0,2,0,8,2,11.3,0,0,1,0
72,17,15.0,2.5881508887538,0.7209,0.9823265,0,2,1,43,2,18.8,0,0,1,0
73,17,15.0,2.0298559693409404,0.3876075,0.9823265,0,5,1,19,2,11.3,0,0,1,0
74,17,15.0,2.7187175674665944,1.6245,4.4213445,0,5,1,25,2,20.4,0,0,1,0
74,17,3.0,2.8741300447498843,1.295604,4.4213445,0,5,0,14,2,33.9,0,0,1,0
74,17,15.0,3.3586313119258304,0.3876075,0.9823265,0,4,1,49,2,33.9,0,0,1,0
75,17,15.0,2.641421570789816,0.3876075,1.34706,0,2,0,47,2,22.5,0,0,1,0
75,17,15.0,2.287575489231605,0.3876075,0.9823265,0,2,1,51,2,11.3,0,0,1,0
75,17,11.0,2.5881508887538,0.53424,1.98576,0,5,1,25,2,14.5,0,0,1,0
77,17,15.0,3.153166054214132,0.3876075,2.24028,0,3,1,48,2,33.9,0,0,1,0
77,17,15.0,2.6738836288689836,2.073464,4.4213445,0,5,1,48,2,22.0,0,0,1,0
78,17,15.0,1.8360113070546324,0.3876075,0.9823265,0,3,1,40,2,11.3,0,0,1,0
78,17,15.0,3.0914657162754544,2.073464,3.57238,0,4,1,57,2,33.9,0,0,1,0
79,17,12.0,2.08213820289468,0.3876075,0.9823265,0,3,0,33,2,11.3,0,0,1,0
79,17,15.0,2.287575489231605,0.408618,0.9823265,0,5,0,18,2,13.5,0,0,1,0
23,18,2.0,2.956720021331736,1.2636,4.4213445,1,1,1,2,2,26.5,0,0,1,0
23,18,2.0,2.5689952186268696,0.850889,0.9823265,1,1,0,2,2,13.9,0,0,1,0
23,18,2.0,2.549051568126432,0.3876075,1.35324,0,2,0,1,2,13.6,0,0,1,0
23,18,2.0,2.2145185330389654,0.3876075,1.424704,1,1,0,3,2,11.3,0,0,1,0
24,18,2.0,2.772447904688752,0.3876075,0.9823265,0,1,1,2,2,24.7,0,0,1,0
24,18,2.0,2.549051568126432,0.3876075,1.138816,0,3,0,3,2,16.2,0,0,1,0
24,18,2.0,2.173867546507328,0.94581,0.9823265,0,2,0,2,2,11.3,0,0,1,0
25,18,2.0,2.704246861378462,0.3876075,0.9823265,1,1,1,1,2,21.0,0,0,1,0
25,18,2.0,2.8089624323150884,1.37214,1.59786,1,1,1,4,2,24.8,0,0,1,0
25,18,2.0,2.6738836288689836,1.654205,3.630795,1,2,1,3,2,13.0,0,0,1,0
25,18,2.0,2.08213820289468,0.3876075,0.9823265,0,1,0,2,2,11.3,0,0,1,0
25,18,2.0,2.2145185330389654,0.442176,0.9823265,0,2,1,5,2,11.3,0,0,1,0
27,18,2.0,2.7187175674665944,1.673292,4.4213445,0,1,0,6,2,12.5,0,0,1,0
27,18,2.0,2.5881508887538,0.3876075,0.9823265,0,1,1,7,2,21.6,0,0,1,0
27,18,2.0,2.9396780889085123,2.073464,4.4213445,1,1,1,2,2,31.8,0,0,1,0
28,18,2.0,2.641421570789816,0.3876075,1.082466,0,2,0,6,2,16.2,0,0,1,0
29,18,2.0,2.657931590812515,2.073464,4.4213445,1,3,1,9,2,16.8,0,0,1,0
31,18,5.0,2.641421570789816,0.507045,0.9823265,1,4,1,7,2,19.8,0,0,1,0
31,18,3.0,3.3430464681260568,1.575637,4.4213445,0,2,1,9,2,33.9,0,0,1,0
31,18,2.0,3.0041125352652767,0.571692,4.4213445,0,1,1,10,2,33.9,0,0,1,0
31,18,5.0,2.5689952186268696,2.073464,2.546316,0,4,1,9,2,14.4,0,0,1,0
31,18,2.0,2.641421570789816,0.820743,1.720257,1,2,1,8,2,18.1,0,0,1,0
31,18,2.0,2.4838305985025193,0.3876075,0.9823265,1,4,0,8,2,12.3,0,0,1,0
31,18,2.0,2.4087501327041116,0.87912,1.76088,0,1,1,10,2,11.3,0,0,1,0
32,18,2.0,2.704246861378462,0.3876075,0.9823265,0,4,1,6,2,22.4,0,0,1,0
32,18,2.0,2.4838305985025193,0.607475,0.9823265,1,4,0,6,2,15.9,0,0,1,0
34,18,6.0,2.8534502238266977,1.250529,4.4213445,1,1,0,7,2,33.2,0,0,1,0
35,18,2.0,2.435041821647632,0.864386,1.113614,0,1,1,9,2,11.3,0,0,1,0
35,18,2.0,2.6893116971750457,0.3876075,0.9823265,0,5,1,12,2,26.0,0,0,1,0
35,18,6.0,3.409845807658121,1.89552,3.38448,0,3,1,14,2,33.9,0,0,1,0
36,18,5.0,2.759593793940161,0.82984,3.68016,0,1,0,9,2,24.6,0,0,1,0
36,18,11.0,3.2733048743847744,2.073464,4.4213445,0,2,0,13,2,33.9,0,0,1,0
36,18,5.0,2.5881508887538,2.073464,0.9823265,0,5,1,17,2,11.3,0,0,1,0
36,18,2.0,2.9034356629116993,1.06596,2.71404,1,1,1,13,2,33.9,0,0,1,0
37,18,2.0,3.211142728480166,0.92004,4.4213445,1,1,0,6,2,33.9,0,0,1,0
37,18,4.0,2.9308975585638106,2.073464,4.118877,0,3,1,10,2,31.6,0,0,1,0
37,18,10.0,2.9649938418444775,0.690276,0.9823265,0,2,0,5,2,29.0,0,0,1,0
38,18,7.0,3.2243963370996536,2.073464,4.4213445,0,5,0,10,2,33.9,0,0,1,0
39,18,2.0,3.0115206977931366,2.073464,3.318376,0,1,0,16,2,23.6,0,0,1,0
39,18,3.0,3.1262798884864935,1.71394,4.4213445,0,1,1,10,2,33.9,0,0,1,0
39,18,2.0,3.2536727448749088,2.073464,4.4213445,0,1,1,13,2,33.9,0,0,1,0
39,18,4.0,3.131802584847892,0.4816,2.2704,0,3,1,16,2,33.9,0,0,1,0
40,18,4.0,3.018800752574748,2.014432,4.4213445,0,4,0,14,2,33.9,0,0,1,0
40,18,9.0,3.120680732210223,0.538356,1.897644,0,3,1,15,2,33.6,0,0,1,0
40,18,3.0,3.183213706404368,2.073464,4.4213445,0,3,1,9,2,33.9,0,0,1,0
40,18,9.0,2.9649938418444775,2.073464,3.56972,0,5,1,8,2,26.4,0,0,1,0
42,18,2.0,2.973110644253181,2.073464,4.4213445,1,1,0,12,2,27.9,0,0,1,0
44,18,2.0,2.831759586179901,2.073464,4.4213445,1,1,0,15,2,18.9,0,0,1,0
44,18,3.0,3.1150031281135577,2.073464,4.4213445,1,1,1,22,2,31.2,0,0,1,0
44,18,15.0,2.657931590812515,2.073464,0.9823265,0,5,1,22,2,15.6,0,0,1,0
45,18,2.0,2.7187175674665944,0.583832,4.4213445,1,1,1,17,2,15.8,0,0,1,0
45,18,5.0,3.163435680457179,2.073464,2.091712,1,2,0,18,2,33.9,0,0,1,0
46,18,15.0,3.24553111063753,2.073464,4.4213445,0,2,0,22,2,33.9,0,0,1,0
46,18,10.0,3.0259567506545086,1.485432,4.4213445,0,1,0,21,2,33.9,0,0,1,0
47,18,14.0,3.3907692866967953,2.073464,4.4213445,0,4,1,18,2,33.9,0,0,1,0
49,18,5.0,3.0534149632565373,2.073464,4.4213445,1,5,1,20,2,27.0,0,0,1,0
51,18,2.0,2.46003030879136,0.670944,2.113056,0,3,1,9,2,11.3,0,0,1,0
51,18,3.0,2.6065744664362365,1.639745,2.979255,0,4,1,26,2,14.2,0,0,1,0
51,18,5.0,2.5282575874854296,0.533466,1.464534,0,3,1,15,2,11.3,0,0,1,0
52,18,11.0,3.280884902213474,2.073464,4.4213445,0,5,1,26,2,33.9,0,0,1,0
52,18,15.0,3.2372146101227894,1.5012,4.4213445,0,4,1,16,2,32.0,0,0,1,0
53,18,4.0,3.120680732210223,2.073464,4.4213445,0,5,1,30,2,27.6,0,0,1,0
54,18,9.0,3.097478579611526,2.073464,1.77248,0,3,1,29,2,33.9,0,0,1,0
54,18,15.0,2.9396780889085123,2.073464,4.4213445,0,4,0,17,2,11.3,0,0,1,0
54,18,15.0,3.257680096395127,0.61698,2.77302,0,4,1,33,2,33.9,0,0,1,0
55,18,15.0,3.158333840277581,2.073464,4.4213445,0,3,1,25,2,27.3,0,0,1,0
57,18,15.0,3.8299233517454296,1.376352,4.287648,0,4,1,22,2,33.9,0,0,1,0
57,18,9.0,2.7463679525813456,1.2696,1.4904,0,5,0,25,2,19.7,0,0,1,0
58,18,2.0,3.3676775100712217,2.073464,4.4213445,1,3,1,27,2,33.9,0,0,1,0
59,18,11.0,2.8938831177615123,2.073464,4.4213445,0,3,1,23,2,18.6,0,0,1,0
60,18,13.0,2.8741300447498843,1.209312,2.768688,0,5,0,27,2,25.2,0,0,1,0
60,18,15.0,3.257680096395127,1.879416,4.4213445,0,4,1,29,2,33.9,0,0,1,0
60,18,10.0,1.8360113070546324,0.595944,0.9823265,0,2,1,29,2,11.3,0,0,1,0
61,18,15.0,3.2956078637111004,0.8856,0.9823265,0,5,1,20,2,33.9,0,0,1,0
61,18,15.0,3.5956137275699684,2.073464,4.4213445,1,3,0,17,2,33.9,0,0,1,0
62,18,15.0,3.120680732210223,0.85932,4.4213445,0,4,0,26,2,31.5,0,0,1,0
63,18,15.0,2.3206286159024154,0.3876075,1.28193,0,5,1,14,2,11.3,0,0,1,0
63,18,15.0,2.6893116971750457,2.073464,0.9823265,0,2,0,27,2,20.0,0,0,1,0
63,18,7.0,3.0041125352652767,1.028412,2.469588,0,3,1,30,2,33.9,0,0,1,0
65,18,15.0,2.772447904688752,0.7455,4.4213445,0,5,1,23,2,25.6,0,0,1,0
65,18,3.0,2.6893116971750457,2.073464,3.357288,1,3,0,27,2,18.9,0,0,1,0
65,18,15.0,1.9722154322948249,0.3876075,0.9823265,0,1,0,26,2,11.3,0,0,1,0
66,18,15.0,2.9965720177044615,2.073464,4.4213445,0,5,1,35,2,33.9,0,0,1,0
67,18,5.0,2.884117573346206,0.989976,4.4213445,1,1,0,26,2,23.1,0,0,1,0
67,18,15.0,3.4945998756812484,1.432368,4.4213445,0,4,1,14,2,33.9,0,0,1,0
68,18,4.0,2.6738836288689836,0.593915,1.891085,0,2,1,47,2,15.8,0,0,1,0
70,18,15.0,3.382278869740197,2.073464,0.9823265,0,5,1,38,2,33.9,0,0,1,0
70,18,15.0,3.715995247838134,2.073464,4.4213445,0,2,0,17,2,33.9,0,0,1,0
70,18,6.0,2.4838305985025193,0.44485,0.9823265,0,1,1,36,2,13.7,0,0,1,0
71,18,15.0,2.351708521806686,0.3876075,2.58048,0,3,0,35,2,11.3,0,0,1,0
71,18,15.0,3.2956078637111004,2.073464,4.4213445,0,3,1,45,2,33.9,0,0,1,0
71,18,12.0,2.8089624323150884,1.37061,4.4213445,0,5,0,28,2,27.6,0,0,1,0
72,18,9.0,2.5881508887538,0.3876075,1.89405,0,4,1,9,2,12.8,0,0,1,0
74,18,15.0,1.8360113070546324,0.3876075,0.9823265,0,4,1,14,2,11.3,0,0,1,0
75,18,15.0,3.3462160746446403,0.68931,1.38069,0,5,1,17,2,33.9,0,0,1,0
77,18,15.0,2.4838305985025193,1.181025,3.343975,0,3,1,43,2,13.9,0,0,1,0
77,18,15.0,2.1299186755973434,0.491596,0.9823265,0,4,1,50,2,11.3,0,0,1,0
78,18,5.0,1.8360113070546324,0.441396,1.205604,0,1,0,39,2,11.3,0,0,1,0
79,18,6.0,2.1299186755973434,1.676472,1.179528,0,2,0,47,2,11.3,0,0,1,0
24,19,2.0,2.4087501327041116,0.3876075,2.064744,0,2,1,3,2,14.4,0,0,1,0
24,19,2.0,2.46003030879136,0.3876075,0.9823265,0,2,1,4,2,12.7,0,0,1,0
24,19,2.0,2.46003030879136,0.3876075,0.9823265,0,1,1,4,2,11.3,0,0,1,0
24,19,2.0,2.435041821647632,0.504505,4.210495,1,2,0,2,2,12.5,0,0,1,0
24,19,2.0,2.4087501327041116,0.693528,0.9823265,0,2,1,3,2,11.3,0,0,1,0
24,19,2.0,2.351708521806686,0.3876075,0.9823265,1,1,0,2,2,11.3,0,0,1,0
26,19,2.0,3.0115206977931366,1.466496,3.625504,1,1,0,4,2,33.9,0,0,1,0
26,19,2.0,2.704246861378462,0.995078,3.185922,1,2,1,5,2,20.7,0,0,1,0
26,19,2.0,2.820505816466207,2.073464,2.375532,1,1,0,2,2,22.3,0,0,1,0
27,19,2.0,2.4838305985025193,0.3956,0.9823265,0,1,0,1,2,11.8,0,0,1,0
28,19,3.0,2.9649938418444775,1.46095,1.58905,1,3,1,8,2,30.0,0,0,1,0
28,19,2.0,2.7187175674665944,0.3876075,1.5181,0,4,0,6,2,17.1,0,0,1,0
28,19,2.0,3.131802584847892,1.22679,2.64321,0,3,1,8,2,33.9,0,0,1,0
29,19,2.0,2.5689952186268696,2.073464,1.521949,0,2,0,7,2,16.0,0,0,1,0
29,19,2.0,2.9127836720760665,1.2485,1.5015,0,3,1,3,2,30.9,0,0,1,0
29,19,2.0,2.8938831177615123,0.784294,4.4213445,1,2,1,8,2,33.9,0,0,1,0
30,19,2.0,3.07287928386884,0.689396,2.882604,0,2,0,3,2,33.7,0,0,1,0
30,19,2.0,2.842736942103692,2.073464,4.4213445,1,1,0,2,2,19.6,0,0,1,0
30,19,2.0,2.8089624323150884,0.690525,1.784475,1,4,1,5,2,25.6,0,0,1,0
31,19,4.0,2.9219351260234374,1.100736,2.931264,0,3,1,8,2,31.2,0,0,1,0
31,19,2.0,2.173867546507328,0.3876075,0.9823265,0,1,1,6,2,11.3,0,0,1,0
32,19,3.0,2.831759586179901,0.75435,1.59565,0,4,0,8,2,26.0,0,0,1,0
32,19,2.0,3.07287928386884,2.073464,2.869152,0,3,1,12,2,33.9,0,0,1,0
32,19,2.0,2.5881508887538,0.5064,0.9823265,1,3,1,7,2,12.2,0,0,1,0
32,19,2.0,3.103404238756444,2.073464,4.016628,0,2,1,12,2,33.9,0,0,1,0
33,19,5.0,3.0534149632565373,0.53874,4.4213445,1,3,1,11,2,30.8,0,0,1,0
33,19,6.0,3.066492470991257,1.41,2.34,0,5,1,6,2,33.9,0,0,1,0
33,19,2.0,3.158333840277581,2.073464,4.4213445,1,3,1,7,2,20.2,0,0,1,0
33,19,3.0,2.784949218215684,2.073464,1.992749,1,2,1,10,2,12.0,0,0,1,0
33,19,3.0,2.9308975585638106,2.073464,4.097274,1,3,0,12,2,26.8,0,0,1,0
34,19,5.0,2.759593793940161,0.3876075,3.703776,0,4,1,13,2,18.0,0,0,1,0
34,19,6.0,2.7463679525813456,0.39296,0.9823265,0,1,1,14,2,21.2,0,0,1,0
35,19,5.0,2.8534502238266977,2.02566,4.4213445,1,5,1,5,2,27.3,0,0,1,0
35,19,6.0,2.956720021331736,2.073464,2.49672,1,2,1,8,2,29.8,0,0,1,0
35,19,2.0,2.3206286159024154,0.413364,0.9823265,0,2,0,7,2,13.4,0,0,1,0
35,19,2.0,2.506543444863037,0.8931,3.0069,0,1,0,11,2,15.7,0,0,1,0
36,19,2.0,3.3586313119258304,1.288224,2.545776,1,1,1,10,2,33.9,0,0,1,0
36,19,7.0,2.831759586179901,2.073464,3.59879,1,5,1,15,2,20.3,0,0,1,0
36,19,7.0,2.6738836288689836,0.6048,3.8752,0,4,1,13,2,17.4,0,0,1,0
36,19,2.0,2.5282575874854296,0.42957,1.89243,1,1,1,9,2,15.8,0,0,1,0
37,19,5.0,3.0115206977931366,2.073464,1.80498,0,3,1,10,2,25.5,0,0,1,0
37,19,6.0,2.549051568126432,0.401968,1.670032,0,2,0,11,2,20.3,0,0,1,0
37,19,4.0,3.120680732210223,2.073464,4.4213445,1,3,1,14,2,33.9,0,0,1,0
37,19,3.0,2.884117573346206,2.073464,1.42272,0,4,1,15,2,24.6,0,0,1,0
38,19,4.0,2.759593793940161,2.073464,4.4213445,1,3,1,17,2,21.3,0,0,1,0
38,19,5.0,3.1479307227755298,2.073464,4.4213445,0,2,1,11,2,33.9,0,0,1,0
38,19,9.0,2.2523032588823373,0.3876075,0.9823265,0,3,1,12,2,11.3,0,0,1,0
